Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT,TLT
Date,,,,,,
2013-02-26,82.16942596435547,118.63999938964844,119.66999816894533,118.58999633789062,118.7300033569336,9822100
2013-02-27,81.92701721191406,118.29000091552734,119.54000091552734,118.0,119.48999786376952,7459600
2013-02-28,82.079345703125,118.51000213623048,118.66000366210938,117.9800033569336,118.43000030517578,6023400
2013-03-01,82.5263671875,118.9000015258789,119.20999908447266,118.54000091552734,118.83999633789062,7786800
2013-03-04,82.08909606933594,118.2699966430664,118.97000122070312,118.26000213623048,118.79000091552734,4511400
2013-03-05,81.8531723022461,117.93000030517578,118.1999969482422,117.68000030517578,118.06999969482422,6539300
2013-03-06,81.11044311523438,116.86000061035156,117.5,116.8499984741211,117.11000061035156,6514900
2013-03-07,80.48579406738281,115.95999908447266,116.51000213623048,115.91000366210938,116.41000366210938,8526700
2013-03-08,79.64595794677734,114.75,115.36000061035156,114.62000274658205,114.87000274658205,15423600
2013-03-11,79.72230529785156,114.86000061035156,115.2300033569336,114.73999786376952,115.12000274658205,5815800
2013-03-12,80.29834747314453,115.69000244140624,115.79000091552734,115.2300033569336,115.25,9264200
2013-03-13,80.21510314941406,115.56999969482422,115.73999786376952,115.02999877929688,115.23999786376952,7371500
2013-03-14,79.97217559814453,115.22000122070312,115.63999938964844,114.9800033569336,115.08999633789062,9352100
2013-03-15,80.34696197509766,115.76000213623048,115.87999725341795,115.3000030517578,115.33000183105467,9673400
2013-03-18,80.957763671875,116.63999938964844,116.87999725341795,116.1500015258789,116.83000183105467,9152200
2013-03-19,81.5060806274414,117.43000030517578,117.88999938964844,116.6999969482422,116.77999877929688,11986200
2013-03-20,80.59681701660156,116.12000274658205,116.98999786376952,116.08000183105467,116.70999908447266,8543900
2013-03-21,81.37420654296875,117.23999786376952,117.25,116.52999877929688,116.86000061035156,6119400
2013-03-22,81.4366226196289,117.33000183105467,117.5,116.7699966430664,117.3000030517578,6323800
2013-03-25,81.36027526855469,117.22000122070312,117.77999877929688,116.66999816894533,116.7699966430664,5839800
2013-03-26,81.45745086669922,117.36000061035156,117.91000366210938,116.77999877929688,116.87000274658205,5093200
2013-03-27,82.15157318115234,118.36000061035156,118.7699966430664,118.18000030517578,118.3000030517578,7742900
2013-03-28,81.73514556884766,117.76000213623048,118.4499969482422,117.68000030517578,118.12000274658205,5826400
2013-04-01,82.35070037841797,118.38999938964844,118.41999816894533,117.48999786376952,117.5199966430664,6113800
2013-04-02,82.01681518554688,117.91000366210938,118.13999938964844,117.75,118.06999969482422,5438000
2013-04-03,82.7541732788086,118.97000122070312,119.29000091552734,118.25,118.30999755859376,9527400
2013-04-04,83.74188995361328,120.38999938964844,120.41000366210938,119.47000122070312,119.58999633789062,9365700
2013-04-05,85.43218994140625,122.81999969482422,123.43000030517578,122.62999725341795,122.87999725341795,18626200
2013-04-08,84.77832794189453,121.87999725341795,122.87000274658205,121.77999877929688,122.66999816894533,8020300
2013-04-09,84.56964874267578,121.58000183105467,122.23999786376952,121.37999725341795,122.02999877929688,7176100
2013-04-10,83.40798950195312,119.91000366210938,120.66000366210938,119.9000015258789,120.58999633789062,10765200
2013-04-11,83.56798553466797,120.13999938964844,120.48999786376952,119.88999938964844,120.16999816894533,7501800
2013-04-12,84.81306457519531,121.93000030517578,121.94000244140624,120.9000015258789,121.33000183105467,9253000
2013-04-15,85.55042266845703,122.98999786376952,123.02999877929688,121.87000274658205,122.12999725341795,12948400
2013-04-16,84.84788513183594,121.9800033569336,122.5199966430664,121.87999725341795,121.91999816894533,6553500
